Iteration,Index,Smarts,Typename,ParentSMARTS,RefType,Matches,Molecules,FractionMatched,Denominator
749,1,'[#1]','c_hydrogen','None','HC',244,38,244,244 
749,2,'[#1$(*~[#8])]','c_hydrogen any c_oxygen ','[#1]','HO',68,42,68,68 
749,3,'[#1$(*~[#6]-[#8])]','c_hydrogen any c_carbon singly c_oxygen','[#1]','H1',125,37,116,116 
749,4,'[#1$(*~[#6](~[#6])(~[#8])-[#8])]','c_hydrogen any c_carbon singly c_oxygen (any c_oxygen) (any c_carbon)','[#1$(*~[#6]-[#8])]','H2',27,21,27,33 
749,-1,'total','all','None','all',464,42,455,464 
750,1,'[#1]','c_hydrogen','None','HC',244,38,244,244 
750,2,'[#1$(*~[#8])]','c_hydrogen any c_oxygen ','[#1]','HO',68,42,68,68 
750,3,'[#1$(*~[#6]-[#8])]','c_hydrogen any c_carbon singly c_oxygen','[#1]','H1',125,37,116,116 
750,4,'[#1$(*~[#6](~[#6])(~[#8])-[#8])]','c_hydrogen any c_carbon singly c_oxygen (any c_oxygen) (any c_carbon)','[#1$(*~[#6]-[#8])]','H2',27,21,27,33 
750,-1,'total','all','None','all',464,42,455,464 
751,1,'[#1]','c_hydrogen','None','HC',244,38,244,244 
751,2,'[#1$(*~[#8])]','c_hydrogen any c_oxygen ','[#1]','HO',68,42,68,68 
751,3,'[#1$(*~[#6]-[#8])]','c_hydrogen any c_carbon singly c_oxygen','[#1]','H1',125,37,116,116 
751,4,'[#1$(*~[#6](~[#6])(~[#8])-[#8])]','c_hydrogen any c_carbon singly c_oxygen (any c_oxygen) (any c_carbon)','[#1$(*~[#6]-[#8])]','H2',27,21,27,33 
751,-1,'total','all','None','all',464,42,455,464 
752,1,'[#1]','c_hydrogen','None','HC',244,38,244,244 
752,2,'[#1$(*~[#8])]','c_hydrogen any c_oxygen ','[#1]','HO',68,42,68,68 
752,3,'[#1$(*~[#6]-[#8])]','c_hydrogen any c_carbon singly c_oxygen','[#1]','H1',125,37,116,116 
752,4,'[#1$(*~[#6](~[#6])(~[#8])-[#8])]','c_hydrogen any c_carbon singly c_oxygen (any c_oxygen) (any c_carbon)','[#1$(*~[#6]-[#8])]','H2',27,21,27,33 
752,-1,'total','all','None','all',464,42,455,464 
753,1,'[#1]','c_hydrogen','None','HC',244,38,244,244 
753,2,'[#1$(*~[#8])]','c_hydrogen any c_oxygen ','[#1]','HO',68,42,68,68 
753,3,'[#1$(*~[#6]-[#8])]','c_hydrogen any c_carbon singly c_oxygen','[#1]','H1',125,37,116,116 
753,4,'[#1$(*~[#6](~[#6])(~[#8])-[#8])]','c_hydrogen any c_carbon singly c_oxygen (any c_oxygen) (any c_carbon)','[#1$(*~[#6]-[#8])]','H2',27,21,27,33 
753,-1,'total','all','None','all',464,42,455,464 
754,1,'[#1]','c_hydrogen','None','HC',244,38,244,244 
754,2,'[#1$(*~[#8])]','c_hydrogen any c_oxygen ','[#1]','HO',68,42,68,68 
754,3,'[#1$(*~[#6]-[#8])]','c_hydrogen any c_carbon singly c_oxygen','[#1]','H1',125,37,116,116 
754,4,'[#1$(*~[#6](~[#6])(~[#8])-[#8])]','c_hydrogen any c_carbon singly c_oxygen (any c_oxygen) (any c_carbon)','[#1$(*~[#6]-[#8])]','H2',27,21,27,33 
754,-1,'total','all','None','all',464,42,455,464 
755,1,'[#1]','c_hydrogen','None','HC',244,38,244,244 
755,2,'[#1$(*~[#8])]','c_hydrogen any c_oxygen ','[#1]','HO',68,42,68,68 
755,3,'[#1$(*~[#6]-[#8])]','c_hydrogen any c_carbon singly c_oxygen','[#1]','H1',125,37,116,116 
755,4,'[#1$(*~[#6](~[#6])(~[#8])-[#8])]','c_hydrogen any c_carbon singly c_oxygen (any c_oxygen) (any c_carbon)','[#1$(*~[#6]-[#8])]','H2',27,21,27,33 
755,-1,'total','all','None','all',464,42,455,464 
756,1,'[#1]','c_hydrogen','None','HC',244,38,244,244 
756,2,'[#1$(*~[#8])]','c_hydrogen any c_oxygen ','[#1]','HO',68,42,68,68 
756,3,'[#1$(*~[#6]-[#8])]','c_hydrogen any c_carbon singly c_oxygen','[#1]','H1',125,37,116,116 
756,4,'[#1$(*~[#6](~[#6])(~[#8])-[#8])]','c_hydrogen any c_carbon singly c_oxygen (any c_oxygen) (any c_carbon)','[#1$(*~[#6]-[#8])]','H2',27,21,27,33 
756,-1,'total','all','None','all',464,42,455,464 
757,1,'[#1]','c_hydrogen','None','HC',244,38,244,244 
757,2,'[#1$(*~[#8])]','c_hydrogen any c_oxygen ','[#1]','HO',68,42,68,68 
757,3,'[#1$(*~[#6]-[#8])]','c_hydrogen any c_carbon singly c_oxygen','[#1]','H1',125,37,116,116 
757,4,'[#1$(*~[#6](~[#6])(~[#8])-[#8])]','c_hydrogen any c_carbon singly c_oxygen (any c_oxygen) (any c_carbon)','[#1$(*~[#6]-[#8])]','H2',27,21,27,33 
757,-1,'total','all','None','all',464,42,455,464 
758,1,'[#1]','c_hydrogen','None','HC',244,38,244,244 
758,2,'[#1$(*~[#8])]','c_hydrogen any c_oxygen ','[#1]','HO',68,42,68,68 
758,3,'[#1$(*~[#6]-[#8])]','c_hydrogen any c_carbon singly c_oxygen','[#1]','H1',125,37,116,116 
758,4,'[#1$(*~[#6](~[#6])(~[#8])-[#8])]','c_hydrogen any c_carbon singly c_oxygen (any c_oxygen) (any c_carbon)','[#1$(*~[#6]-[#8])]','H2',27,21,27,33 
758,-1,'total','all','None','all',464,42,455,464 
759,1,'[#1]','c_hydrogen','None','HC',244,38,244,244 
759,2,'[#1$(*~[#8])]','c_hydrogen any c_oxygen ','[#1]','HO',68,42,68,68 
759,3,'[#1$(*~[#6]-[#8])]','c_hydrogen any c_carbon singly c_oxygen','[#1]','H1',125,37,116,116 
759,4,'[#1$(*~[#6](~[#6])(~[#8])-[#8])]','c_hydrogen any c_carbon singly c_oxygen (any c_oxygen) (any c_carbon)','[#1$(*~[#6]-[#8])]','H2',27,21,27,33 
759,-1,'total','all','None','all',464,42,455,464 
760,1,'[#1]','c_hydrogen','None','HC',244,38,244,244 
760,2,'[#1$(*~[#8])]','c_hydrogen any c_oxygen ','[#1]','HO',68,42,68,68 
760,3,'[#1$(*~[#6]-[#8])]','c_hydrogen any c_carbon singly c_oxygen','[#1]','H1',125,37,116,116 
760,4,'[#1$(*~[#6](~[#6])(~[#8])-[#8])]','c_hydrogen any c_carbon singly c_oxygen (any c_oxygen) (any c_carbon)','[#1$(*~[#6]-[#8])]','H2',27,21,27,33 
760,-1,'total','all','None','all',464,42,455,464 
761,1,'[#1]','c_hydrogen','None','HC',244,38,244,244 
761,2,'[#1$(*~[#8])]','c_hydrogen any c_oxygen ','[#1]','HO',68,42,68,68 
761,3,'[#1$(*~[#6]-[#8])]','c_hydrogen any c_carbon singly c_oxygen','[#1]','H1',125,37,116,116 
761,4,'[#1$(*~[#6](~[#6])(~[#8])-[#8])]','c_hydrogen any c_carbon singly c_oxygen (any c_oxygen) (any c_carbon)','[#1$(*~[#6]-[#8])]','H2',27,21,27,33 
761,-1,'total','all','None','all',464,42,455,464 
762,1,'[#1]','c_hydrogen','None','HC',244,38,244,244 
762,2,'[#1$(*~[#8])]','c_hydrogen any c_oxygen ','[#1]','HO',68,42,68,68 
762,3,'[#1$(*~[#6]-[#8])]','c_hydrogen any c_carbon singly c_oxygen','[#1]','H1',125,37,116,116 
762,4,'[#1$(*~[#6](~[#6])(~[#8])-[#8])]','c_hydrogen any c_carbon singly c_oxygen (any c_oxygen) (any c_carbon)','[#1$(*~[#6]-[#8])]','H2',27,21,27,33 
762,-1,'total','all','None','all',464,42,455,464 
763,1,'[#1]','c_hydrogen','None','HC',244,38,244,244 
763,2,'[#1$(*~[#8])]','c_hydrogen any c_oxygen ','[#1]','HO',68,42,68,68 
763,3,'[#1$(*~[#6]-[#8])]','c_hydrogen any c_carbon singly c_oxygen','[#1]','H1',125,37,116,116 
763,4,'[#1$(*~[#6](~[#6])(~[#8])-[#8])]','c_hydrogen any c_carbon singly c_oxygen (any c_oxygen) (any c_carbon)','[#1$(*~[#6]-[#8])]','H2',27,21,27,33 
763,-1,'total','all','None','all',464,42,455,464 
764,1,'[#1]','c_hydrogen','None','HC',244,38,244,244 
764,2,'[#1$(*~[#8])]','c_hydrogen any c_oxygen ','[#1]','HO',68,42,68,68 
764,3,'[#1$(*~[#6]-[#8])]','c_hydrogen any c_carbon singly c_oxygen','[#1]','H1',125,37,116,116 
764,4,'[#1$(*~[#6](~[#6])(~[#8])-[#8])]','c_hydrogen any c_carbon singly c_oxygen (any c_oxygen) (any c_carbon)','[#1$(*~[#6]-[#8])]','H2',27,21,27,33 
764,-1,'total','all','None','all',464,42,455,464 
765,1,'[#1]','c_hydrogen','None','HC',244,38,244,244 
765,2,'[#1$(*~[#8])]','c_hydrogen any c_oxygen ','[#1]','HO',68,42,68,68 
765,3,'[#1$(*~[#6]-[#8])]','c_hydrogen any c_carbon singly c_oxygen','[#1]','H1',125,37,116,116 
765,4,'[#1$(*~[#6](~[#6])(~[#8])-[#8])]','c_hydrogen any c_carbon singly c_oxygen (any c_oxygen) (any c_carbon)','[#1$(*~[#6]-[#8])]','H2',27,21,27,33 
765,-1,'total','all','None','all',464,42,455,464 
766,1,'[#1]','c_hydrogen','None','HC',244,38,244,244 
766,2,'[#1$(*~[#8])]','c_hydrogen any c_oxygen ','[#1]','HO',68,42,68,68 
766,3,'[#1$(*~[#6]-[#8])]','c_hydrogen any c_carbon singly c_oxygen','[#1]','H1',125,37,116,116 
766,4,'[#1$(*~[#6](~[#6])(~[#8])-[#8])]','c_hydrogen any c_carbon singly c_oxygen (any c_oxygen) (any c_carbon)','[#1$(*~[#6]-[#8])]','H2',27,21,27,33 
766,-1,'total','all','None','all',464,42,455,464 
767,1,'[#1]','c_hydrogen','None','HC',244,38,244,244 
767,2,'[#1$(*~[#8])]','c_hydrogen any c_oxygen ','[#1]','HO',68,42,68,68 
767,3,'[#1$(*~[#6]-[#8])]','c_hydrogen any c_carbon singly c_oxygen','[#1]','H1',125,37,116,116 
767,4,'[#1$(*~[#6](~[#6])(~[#8])-[#8])]','c_hydrogen any c_carbon singly c_oxygen (any c_oxygen) (any c_carbon)','[#1$(*~[#6]-[#8])]','H2',27,21,27,33 
767,-1,'total','all','None','all',464,42,455,464 
768,1,'[#1]','c_hydrogen','None','HC',244,38,244,244 
768,2,'[#1$(*~[#8])]','c_hydrogen any c_oxygen ','[#1]','HO',68,42,68,68 
768,3,'[#1$(*~[#6]-[#8])]','c_hydrogen any c_carbon singly c_oxygen','[#1]','H1',125,37,116,116 
768,4,'[#1$(*~[#6](~[#6])(~[#8])-[#8])]','c_hydrogen any c_carbon singly c_oxygen (any c_oxygen) (any c_carbon)','[#1$(*~[#6]-[#8])]','H2',27,21,27,33 
768,-1,'total','all','None','all',464,42,455,464 
769,1,'[#1]','c_hydrogen','None','HC',244,38,244,244 
769,2,'[#1$(*~[#8])]','c_hydrogen any c_oxygen ','[#1]','HO',68,42,68,68 
769,3,'[#1$(*~[#6]-[#8])]','c_hydrogen any c_carbon singly c_oxygen','[#1]','H1',125,37,116,116 
769,4,'[#1$(*~[#6](~[#6])(~[#8])-[#8])]','c_hydrogen any c_carbon singly c_oxygen (any c_oxygen) (any c_carbon)','[#1$(*~[#6]-[#8])]','H2',27,21,27,33 
769,-1,'total','all','None','all',464,42,455,464 
770,1,'[#1]','c_hydrogen','None','HC',244,38,244,244 
770,2,'[#1$(*~[#8])]','c_hydrogen any c_oxygen ','[#1]','HO',68,42,68,68 
770,3,'[#1$(*~[#6]-[#8])]','c_hydrogen any c_carbon singly c_oxygen','[#1]','H1',125,37,116,116 
770,4,'[#1$(*~[#6](~[#6])(~[#8])-[#8])]','c_hydrogen any c_carbon singly c_oxygen (any c_oxygen) (any c_carbon)','[#1$(*~[#6]-[#8])]','H2',27,21,27,33 
770,-1,'total','all','None','all',464,42,455,464 
771,1,'[#1]','c_hydrogen','None','HC',244,38,244,244 
771,2,'[#1$(*~[#8])]','c_hydrogen any c_oxygen ','[#1]','HO',68,42,68,68 
771,3,'[#1$(*~[#6]-[#8])]','c_hydrogen any c_carbon singly c_oxygen','[#1]','H1',125,37,116,116 
771,4,'[#1$(*~[#6](~[#6])(~[#8])-[#8])]','c_hydrogen any c_carbon singly c_oxygen (any c_oxygen) (any c_carbon)','[#1$(*~[#6]-[#8])]','H2',27,21,27,33 
771,-1,'total','all','None','all',464,42,455,464 
772,1,'[#1]','c_hydrogen','None','HC',244,38,244,244 
772,2,'[#1$(*~[#8])]','c_hydrogen any c_oxygen ','[#1]','HO',68,42,68,68 
772,3,'[#1$(*~[#6]-[#8])]','c_hydrogen any c_carbon singly c_oxygen','[#1]','H1',125,37,116,116 
772,4,'[#1$(*~[#6](~[#6])(~[#8])-[#8])]','c_hydrogen any c_carbon singly c_oxygen (any c_oxygen) (any c_carbon)','[#1$(*~[#6]-[#8])]','H2',27,21,27,33 
772,-1,'total','all','None','all',464,42,455,464 
773,1,'[#1]','c_hydrogen','None','HC',244,38,244,244 
773,2,'[#1$(*~[#8])]','c_hydrogen any c_oxygen ','[#1]','HO',68,42,68,68 
773,3,'[#1$(*~[#6]-[#8])]','c_hydrogen any c_carbon singly c_oxygen','[#1]','H1',125,37,116,116 
773,4,'[#1$(*~[#6](~[#6])(~[#8])-[#8])]','c_hydrogen any c_carbon singly c_oxygen (any c_oxygen) (any c_carbon)','[#1$(*~[#6]-[#8])]','H2',27,21,27,33 
773,-1,'total','all','None','all',464,42,455,464 
774,1,'[#1]','c_hydrogen','None','HC',244,38,244,244 
774,2,'[#1$(*~[#8])]','c_hydrogen any c_oxygen ','[#1]','HO',68,42,68,68 
774,3,'[#1$(*~[#6]-[#8])]','c_hydrogen any c_carbon singly c_oxygen','[#1]','H1',125,37,116,116 
774,4,'[#1$(*~[#6](~[#6])(~[#8])-[#8])]','c_hydrogen any c_carbon singly c_oxygen (any c_oxygen) (any c_carbon)','[#1$(*~[#6]-[#8])]','H2',27,21,27,33 
774,-1,'total','all','None','all',464,42,455,464 
775,1,'[#1]','c_hydrogen','None','HC',244,38,244,244 
775,2,'[#1$(*~[#8])]','c_hydrogen any c_oxygen ','[#1]','HO',68,42,68,68 
775,3,'[#1$(*~[#6]-[#8])]','c_hydrogen any c_carbon singly c_oxygen','[#1]','H1',125,37,116,116 
775,4,'[#1$(*~[#6](~[#6])(~[#8])-[#8])]','c_hydrogen any c_carbon singly c_oxygen (any c_oxygen) (any c_carbon)','[#1$(*~[#6]-[#8])]','H2',27,21,27,33 
775,-1,'total','all','None','all',464,42,455,464 
776,1,'[#1]','c_hydrogen','None','HC',244,38,244,244 
776,2,'[#1$(*~[#8])]','c_hydrogen any c_oxygen ','[#1]','HO',68,42,68,68 
776,3,'[#1$(*~[#6]-[#8])]','c_hydrogen any c_carbon singly c_oxygen','[#1]','H1',125,37,116,116 
776,4,'[#1$(*~[#6](~[#6])(~[#8])-[#8])]','c_hydrogen any c_carbon singly c_oxygen (any c_oxygen) (any c_carbon)','[#1$(*~[#6]-[#8])]','H2',27,21,27,33 
776,-1,'total','all','None','all',464,42,455,464 
777,1,'[#1]','c_hydrogen','None','HC',244,38,244,244 
777,2,'[#1$(*~[#8])]','c_hydrogen any c_oxygen ','[#1]','HO',68,42,68,68 
777,3,'[#1$(*~[#6]-[#8])]','c_hydrogen any c_carbon singly c_oxygen','[#1]','H1',125,37,116,116 
777,4,'[#1$(*~[#6](~[#6])(~[#8])-[#8])]','c_hydrogen any c_carbon singly c_oxygen (any c_oxygen) (any c_carbon)','[#1$(*~[#6]-[#8])]','H2',27,21,27,33 
777,-1,'total','all','None','all',464,42,455,464 
778,1,'[#1]','c_hydrogen','None','HC',244,38,244,244 
778,2,'[#1$(*~[#8])]','c_hydrogen any c_oxygen ','[#1]','HO',68,42,68,68 
778,3,'[#1$(*~[#6]-[#8])]','c_hydrogen any c_carbon singly c_oxygen','[#1]','H1',125,37,116,116 
778,4,'[#1$(*~[#6](~[#6])(~[#8])-[#8])]','c_hydrogen any c_carbon singly c_oxygen (any c_oxygen) (any c_carbon)','[#1$(*~[#6]-[#8])]','H2',27,21,27,33 
778,-1,'total','all','None','all',464,42,455,464 
779,1,'[#1]','c_hydrogen','None','HC',244,38,244,244 
779,2,'[#1$(*~[#8])]','c_hydrogen any c_oxygen ','[#1]','HO',68,42,68,68 
779,3,'[#1$(*~[#6]-[#8])]','c_hydrogen any c_carbon singly c_oxygen','[#1]','H1',125,37,116,116 
779,4,'[#1$(*~[#6](~[#6])(~[#8])-[#8])]','c_hydrogen any c_carbon singly c_oxygen (any c_oxygen) (any c_carbon)','[#1$(*~[#6]-[#8])]','H2',27,21,27,33 
779,-1,'total','all','None','all',464,42,455,464 
780,1,'[#1]','c_hydrogen','None','HC',244,38,244,244 
780,2,'[#1$(*~[#8])]','c_hydrogen any c_oxygen ','[#1]','HO',68,42,68,68 
780,3,'[#1$(*~[#6]-[#8])]','c_hydrogen any c_carbon singly c_oxygen','[#1]','H1',125,37,116,116 
780,4,'[#1$(*~[#6](~[#6])(~[#8])-[#8])]','c_hydrogen any c_carbon singly c_oxygen (any c_oxygen) (any c_carbon)','[#1$(*~[#6]-[#8])]','H2',27,21,27,33 
780,-1,'total','all','None','all',464,42,455,464 
781,1,'[#1]','c_hydrogen','None','HC',244,38,244,244 
781,2,'[#1$(*~[#8])]','c_hydrogen any c_oxygen ','[#1]','HO',68,42,68,68 
781,3,'[#1$(*~[#6]-[#8])]','c_hydrogen any c_carbon singly c_oxygen','[#1]','H1',125,37,116,116 
781,4,'[#1$(*~[#6](~[#6])(~[#8])-[#8])]','c_hydrogen any c_carbon singly c_oxygen (any c_oxygen) (any c_carbon)','[#1$(*~[#6]-[#8])]','H2',27,21,27,33 
781,-1,'total','all','None','all',464,42,455,464 
782,1,'[#1]','c_hydrogen','None','HC',244,38,244,244 
782,2,'[#1$(*~[#8])]','c_hydrogen any c_oxygen ','[#1]','HO',68,42,68,68 
782,3,'[#1$(*~[#6]-[#8])]','c_hydrogen any c_carbon singly c_oxygen','[#1]','H1',125,37,116,116 
782,4,'[#1$(*~[#6](~[#6])(~[#8])-[#8])]','c_hydrogen any c_carbon singly c_oxygen (any c_oxygen) (any c_carbon)','[#1$(*~[#6]-[#8])]','H2',27,21,27,33 
782,-1,'total','all','None','all',464,42,455,464 
783,1,'[#1]','c_hydrogen','None','HC',244,38,244,244 
783,2,'[#1$(*~[#8])]','c_hydrogen any c_oxygen ','[#1]','HO',68,42,68,68 
783,3,'[#1$(*~[#6]-[#8])]','c_hydrogen any c_carbon singly c_oxygen','[#1]','H1',125,37,116,116 
783,4,'[#1$(*~[#6](~[#6])(~[#8])-[#8])]','c_hydrogen any c_carbon singly c_oxygen (any c_oxygen) (any c_carbon)','[#1$(*~[#6]-[#8])]','H2',27,21,27,33 
783,-1,'total','all','None','all',464,42,455,464 
784,1,'[#1]','c_hydrogen','None','HC',244,38,244,244 
784,2,'[#1$(*~[#8])]','c_hydrogen any c_oxygen ','[#1]','HO',68,42,68,68 
784,3,'[#1$(*~[#6]-[#8])]','c_hydrogen any c_carbon singly c_oxygen','[#1]','H1',125,37,116,116 
784,4,'[#1$(*~[#6](~[#6])(~[#8])-[#8])]','c_hydrogen any c_carbon singly c_oxygen (any c_oxygen) (any c_carbon)','[#1$(*~[#6]-[#8])]','H2',27,21,27,33 
784,-1,'total','all','None','all',464,42,455,464 
785,1,'[#1]','c_hydrogen','None','HC',244,38,244,244 
785,2,'[#1$(*~[#8])]','c_hydrogen any c_oxygen ','[#1]','HO',68,42,68,68 
785,3,'[#1$(*~[#6]-[#8])]','c_hydrogen any c_carbon singly c_oxygen','[#1]','H1',125,37,116,116 
785,4,'[#1$(*~[#6](~[#6])(~[#8])-[#8])]','c_hydrogen any c_carbon singly c_oxygen (any c_oxygen) (any c_carbon)','[#1$(*~[#6]-[#8])]','H2',27,21,27,33 
785,-1,'total','all','None','all',464,42,455,464 
786,1,'[#1]','c_hydrogen','None','HC',244,38,244,244 
786,2,'[#1$(*~[#8])]','c_hydrogen any c_oxygen ','[#1]','HO',68,42,68,68 
786,3,'[#1$(*~[#6]-[#8])]','c_hydrogen any c_carbon singly c_oxygen','[#1]','H1',125,37,116,116 
786,4,'[#1$(*~[#6](~[#6])(~[#8])-[#8])]','c_hydrogen any c_carbon singly c_oxygen (any c_oxygen) (any c_carbon)','[#1$(*~[#6]-[#8])]','H2',27,21,27,33 
786,-1,'total','all','None','all',464,42,455,464 
787,1,'[#1]','c_hydrogen','None','HC',244,38,244,244 
787,2,'[#1$(*~[#8])]','c_hydrogen any c_oxygen ','[#1]','HO',68,42,68,68 
787,3,'[#1$(*~[#6]-[#8])]','c_hydrogen any c_carbon singly c_oxygen','[#1]','H1',125,37,116,116 
787,4,'[#1$(*~[#6](~[#6])(~[#8])-[#8])]','c_hydrogen any c_carbon singly c_oxygen (any c_oxygen) (any c_carbon)','[#1$(*~[#6]-[#8])]','H2',27,21,27,33 
787,-1,'total','all','None','all',464,42,455,464 
788,1,'[#1]','c_hydrogen','None','HC',244,38,244,244 
788,2,'[#1$(*~[#8])]','c_hydrogen any c_oxygen ','[#1]','HO',68,42,68,68 
788,3,'[#1$(*~[#6]-[#8])]','c_hydrogen any c_carbon singly c_oxygen','[#1]','H1',125,37,116,116 
788,4,'[#1$(*~[#6](~[#6])(~[#8])-[#8])]','c_hydrogen any c_carbon singly c_oxygen (any c_oxygen) (any c_carbon)','[#1$(*~[#6]-[#8])]','H2',27,21,27,33 
788,-1,'total','all','None','all',464,42,455,464 
789,1,'[#1]','c_hydrogen','None','HC',244,38,244,244 
789,2,'[#1$(*~[#8])]','c_hydrogen any c_oxygen ','[#1]','HO',68,42,68,68 
789,3,'[#1$(*~[#6]-[#8])]','c_hydrogen any c_carbon singly c_oxygen','[#1]','H1',125,37,116,116 
789,4,'[#1$(*~[#6](~[#6])(~[#8])-[#8])]','c_hydrogen any c_carbon singly c_oxygen (any c_oxygen) (any c_carbon)','[#1$(*~[#6]-[#8])]','H2',27,21,27,33 
789,-1,'total','all','None','all',464,42,455,464 
790,1,'[#1]','c_hydrogen','None','HC',244,38,244,244 
790,2,'[#1$(*~[#8])]','c_hydrogen any c_oxygen ','[#1]','HO',68,42,68,68 
790,3,'[#1$(*~[#6]-[#8])]','c_hydrogen any c_carbon singly c_oxygen','[#1]','H1',125,37,116,116 
790,4,'[#1$(*~[#6](~[#6])(~[#8])-[#8])]','c_hydrogen any c_carbon singly c_oxygen (any c_oxygen) (any c_carbon)','[#1$(*~[#6]-[#8])]','H2',27,21,27,33 
790,-1,'total','all','None','all',464,42,455,464 
791,1,'[#1]','c_hydrogen','None','HC',244,38,244,244 
791,2,'[#1$(*~[#8])]','c_hydrogen any c_oxygen ','[#1]','HO',68,42,68,68 
791,3,'[#1$(*~[#6]-[#8])]','c_hydrogen any c_carbon singly c_oxygen','[#1]','H1',125,37,116,116 
791,4,'[#1$(*~[#6](~[#6])(~[#8])-[#8])]','c_hydrogen any c_carbon singly c_oxygen (any c_oxygen) (any c_carbon)','[#1$(*~[#6]-[#8])]','H2',27,21,27,33 
791,-1,'total','all','None','all',464,42,455,464 
792,1,'[#1]','c_hydrogen','None','HC',244,38,244,244 
792,2,'[#1$(*~[#8])]','c_hydrogen any c_oxygen ','[#1]','HO',68,42,68,68 
792,3,'[#1$(*~[#6]-[#8])]','c_hydrogen any c_carbon singly c_oxygen','[#1]','H1',125,37,116,116 
792,4,'[#1$(*~[#6](~[#6])(~[#8])-[#8])]','c_hydrogen any c_carbon singly c_oxygen (any c_oxygen) (any c_carbon)','[#1$(*~[#6]-[#8])]','H2',27,21,27,33 
792,-1,'total','all','None','all',464,42,455,464 
793,1,'[#1]','c_hydrogen','None','HC',244,38,244,244 
793,2,'[#1$(*~[#8])]','c_hydrogen any c_oxygen ','[#1]','HO',68,42,68,68 
793,3,'[#1$(*~[#6]-[#8])]','c_hydrogen any c_carbon singly c_oxygen','[#1]','H1',125,37,116,116 
793,4,'[#1$(*~[#6](~[#6])(~[#8])-[#8])]','c_hydrogen any c_carbon singly c_oxygen (any c_oxygen) (any c_carbon)','[#1$(*~[#6]-[#8])]','H2',27,21,27,33 
793,-1,'total','all','None','all',464,42,455,464 
794,1,'[#1]','c_hydrogen','None','HC',244,38,244,244 
794,2,'[#1$(*~[#8])]','c_hydrogen any c_oxygen ','[#1]','HO',68,42,68,68 
794,3,'[#1$(*~[#6]-[#8])]','c_hydrogen any c_carbon singly c_oxygen','[#1]','H1',125,37,116,116 
794,4,'[#1$(*~[#6](~[#6])(~[#8])-[#8])]','c_hydrogen any c_carbon singly c_oxygen (any c_oxygen) (any c_carbon)','[#1$(*~[#6]-[#8])]','H2',27,21,27,33 
794,-1,'total','all','None','all',464,42,455,464 
795,1,'[#1]','c_hydrogen','None','HC',244,38,244,244 
795,2,'[#1$(*~[#8])]','c_hydrogen any c_oxygen ','[#1]','HO',68,42,68,68 
795,3,'[#1$(*~[#6]-[#8])]','c_hydrogen any c_carbon singly c_oxygen','[#1]','H1',125,37,116,116 
795,4,'[#1$(*~[#6](~[#6])(~[#8])-[#8])]','c_hydrogen any c_carbon singly c_oxygen (any c_oxygen) (any c_carbon)','[#1$(*~[#6]-[#8])]','H2',27,21,27,33 
795,-1,'total','all','None','all',464,42,455,464 
796,1,'[#1]','c_hydrogen','None','HC',244,38,244,244 
796,2,'[#1$(*~[#8])]','c_hydrogen any c_oxygen ','[#1]','HO',68,42,68,68 
796,3,'[#1$(*~[#6]-[#8])]','c_hydrogen any c_carbon singly c_oxygen','[#1]','H1',125,37,116,116 
796,4,'[#1$(*~[#6](~[#6])(~[#8])-[#8])]','c_hydrogen any c_carbon singly c_oxygen (any c_oxygen) (any c_carbon)','[#1$(*~[#6]-[#8])]','H2',27,21,27,33 
796,-1,'total','all','None','all',464,42,455,464 
797,1,'[#1]','c_hydrogen','None','HC',244,38,244,244 
797,2,'[#1$(*~[#8])]','c_hydrogen any c_oxygen ','[#1]','HO',68,42,68,68 
797,3,'[#1$(*~[#6]-[#8])]','c_hydrogen any c_carbon singly c_oxygen','[#1]','H1',125,37,116,116 
797,4,'[#1$(*~[#6](~[#6])(~[#8])-[#8])]','c_hydrogen any c_carbon singly c_oxygen (any c_oxygen) (any c_carbon)','[#1$(*~[#6]-[#8])]','H2',27,21,27,33 
797,-1,'total','all','None','all',464,42,455,464 
798,1,'[#1]','c_hydrogen','None','HC',244,38,244,244 
798,2,'[#1$(*~[#8])]','c_hydrogen any c_oxygen ','[#1]','HO',68,42,68,68 
798,3,'[#1$(*~[#6]-[#8])]','c_hydrogen any c_carbon singly c_oxygen','[#1]','H1',125,37,116,116 
798,4,'[#1$(*~[#6](~[#6])(~[#8])-[#8])]','c_hydrogen any c_carbon singly c_oxygen (any c_oxygen) (any c_carbon)','[#1$(*~[#6]-[#8])]','H2',27,21,27,33 
798,-1,'total','all','None','all',464,42,455,464 
799,1,'[#1]','c_hydrogen','None','HC',244,38,244,244 
799,2,'[#1$(*~[#8])]','c_hydrogen any c_oxygen ','[#1]','HO',68,42,68,68 
799,3,'[#1$(*~[#6]-[#8])]','c_hydrogen any c_carbon singly c_oxygen','[#1]','H1',125,37,116,116 
799,4,'[#1$(*~[#6](~[#6])(~[#8])-[#8])]','c_hydrogen any c_carbon singly c_oxygen (any c_oxygen) (any c_carbon)','[#1$(*~[#6]-[#8])]','H2',27,21,27,33 
799,-1,'total','all','None','all',464,42,455,464 
800,1,'[#1]','c_hydrogen','None','HC',244,38,244,244 
800,2,'[#1$(*~[#8])]','c_hydrogen any c_oxygen ','[#1]','HO',68,42,68,68 
